legislation_id,title,document_type,proposed_domain,proposed_subdomain,classification_confidence,classification_reasons,scope_status,pdf_match_status,local_pdf,text_layer_status,ocr_required,official_gazette_date,official_gazette_number,source_url,human_domain,human_subdomain,validity_status,approved_for_active_rag,reviewed_by,review_notes
55536,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013/162 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55536_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013162 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55536,,,needs_verification,false,,
55538,ULUSLARARASI HASARSIZ STABİLİTE KODU UYGULAMA TALİMATI 2013/167,Talimat / Talimatname / İç Emir,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55538_ULUSLARARASI HASARSIZ STABİLİTE KODU UYGULAMA TALİMATI 2013167.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55538,,,needs_verification,false,,
55540,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013/219 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55540_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013219 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55540,,,needs_verification,false,,
55541,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN FSS KOD UYGULAMASI HAKKINDA REHBER,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55541_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN FSS KOD UYGULAMASI HAK.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55541,,,needs_verification,false,,
55543,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013/229 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55543_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013229 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55543,,,needs_verification,false,,
55544,YANGIN EMNİYET SİSTEMLERİ ULUSLARARASI KODU'NDA İDARENİN TAKDİRİNE BIRAKILAN HUSUSLAR HAKKINDA UYGULAMA TALİMATI 2013/214,Talimat / Talimatname / İç Emir,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55544_YANGIN EMNİYET SİSTEMLERİ ULUSLARARASI KODU'NDA İDARENİN TAKDİRİNE BI.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55544,,,needs_verification,false,,
55546,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013/119 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55546_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013119 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55546,,,needs_verification,false,,
55548,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN GAZLI SABİT YANGIN SÖNDÜRME SİSTEMLERİ,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55548_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN GAZLI SABİT YANGIN SÖN.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55548,,,needs_verification,false,,
55551,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013/158 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55551_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013158 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55551,,,needs_verification,false,,
55552,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN GEMİ İNŞA DOSYASINA DAHİL EDİLECEK BİLGİLER HAKKINDA REHBER,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'gemi' (+7) | maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55552_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN GEMİ İNŞA DOSYASINA DA.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55552,,,needs_verification,false,,
55553,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013/239 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55553_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013239 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55553,,,needs_verification,false,,
55554,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN GEMİ MANEVRA KABİLİYETİ STANDARTLARI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'gemi' (+7) | maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55554_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN GEMİ MANEVRA KABİLİYET.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55554,,,needs_verification,false,,
55556,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013/157 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55556_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013157 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55556,,,needs_verification,false,,
55560,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013/173 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55560_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013173 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55560,,,needs_verification,false,,
55561,"TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN GEMİ TASARIMI, YAPISI, TAMİRİ VE BAKIMI",Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'gemi' (+7) | maritime: 'tersane' (+7),out_of_scope,matched,"Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55561_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN GEMİ TASARIMI, YAPISI,.pdf",available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55561,,,needs_verification,false,,
55564,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013/172 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55564_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013172 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55564,,,needs_verification,false,,
55568,PETROL TANKERLERİNDE BAŞ VE KIÇ YÜKLEME VE TAHLİYE TERTİBATLARI HAKKINDA UYGULAMA TALİMATI 2013/95,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tanker' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55568_PETROL TANKERLERİNDE BAŞ VE KIÇ YÜKLEME VE TAHLİYE TERTİBATLARI HAKKI.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55568,,,needs_verification,false,,
55573,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013/211 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55573_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013211 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55573,,,needs_verification,false,,
55575,YÜKLEME VE STABİLİTE PROGRAMLARI HAKKINDA UYGULAMA TALİMATI 2013/90,Talimat / Talimatname / İç Emir,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55575_YÜKLEME VE STABİLİTE PROGRAMLARI HAKKINDA UYGULAMA TALİMATI 201390.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55575,,,needs_verification,false,,
55577,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013/174 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55577_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013174 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55577,,,needs_verification,false,,
55581,YÜKSEK GENLEŞMELİ SABİT KÖPÜK SİSTEMİNİN TEST VE ONAYI HAKKINDA UYGULAMA TALİMATI 2013/204,Talimat / Talimatname / İç Emir,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55581_YÜKSEK GENLEŞMELİ SABİT KÖPÜK SİSTEMİNİN TEST VE ONAYI HAKKINDA UYGUL.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55581,,,needs_verification,false,,
55582,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013/222 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55582_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013222 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55582,,,needs_verification,false,,
55586,YÜKLEME SINIRI SÖZLEŞMESİNDE İDARENİN TAKDİRİNE BIRAKILAN HUSUSLAR HAKKINDA UYGULAMA TALİMATI 2013/175,Talimat / Talimatname / İç Emir,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55586_YÜKLEME SINIRI SÖZLEŞMESİNDE İDARENİN TAKDİRİNE BIRAKILAN HUSUSLAR HA.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55586,,,needs_verification,false,,
55587,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013/163 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55587_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013163 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55587,,,needs_verification,false,,
55589,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN GEMİLERDEKİ HELİKOPTER TESİSLERİNE İLİŞKİN STANDARTLAR,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'gemi' (+7) | maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55589_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN GEMİLERDEKİ HELİKOPTER.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55589,,,needs_verification,false,,
55602,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013/124 SAYILI UYGULAMA TALİMATI,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55602_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN 2013124 SAYILI UYGULAM.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55602,,,needs_verification,false,,
55623,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN GEMİLERDEKİ YANGIN KONTROL PLANLARINDA KULLANILACAK GRAFİKSEL SEMBOLLER,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'gemi' (+7) | maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55623_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN GEMİLERDEKİ YANGIN KON.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55623,,,needs_verification,false,,
55628,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN GEMİYE BİNME VE GEMİDEN İNME ARAÇLARI,Talimat / Talimatname / İç Emir,maritime,maritime,0.98,maritime: 'gemi' (+7) | maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55628_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN GEMİYE BİNME VE GEMİDE.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55628,,,needs_verification,false,,
55643,TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN GÜVERTE KAPLAMALARININ TUTUŞABİLİRLİĞİ İLE İLGİLİ YANGIN TEST PROSEDÜRLERİ,Talimat / Talimatname / İç Emir,maritime,maritime,0.9,maritime: 'tersane' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Talimat Talimatname İç Emir/55643_TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜNÜN GÜVERTE KAPLAMALARININ.pdf,available,False,0001-01-01T00:00:00,,https://kms.kaysis.gov.tr/Home/Goster/55643,,,needs_verification,false,,
