hizmetId,hizmetAd,kurumHiyerarsik,detail_url
84087,Demiryolu Taşımacılığında Düzenlemeye Yönelik Şikayetlerin Değerlendirilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > DEMİRYOLU TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI > ALTYAPI ERİŞİM ŞUBESİ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=84087
83786,Demiryolu Koordinasyon Kurulu Toplantısının Sekreterya Görevlerinin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > DEMİRYOLU TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI > ALTYAPI ERİŞİM ŞUBESİ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83786
83821,Uluslararası Demiryolu Taşımacılığı Hükümetlerarası Örgütü (OTIF) Yönetim Kurulunda Ülke Temsiliyeti,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > DEMİRYOLU TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI > ALTYAPI ERİŞİM ŞUBESİ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83821
83768,Demiryolu Altyapı İşletmecisinin Hazırlamış Olduğu 'Kapasite Geliştirme Planı' na Görüş Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > DEMİRYOLU TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI > ALTYAPI ERİŞİM ŞUBESİ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83768
83771,Demiryolu Altyapı Kullanım Ücretleri ile Taşımacılık Faaliyetlerine İlişkin Taban ve Tavan Ücretlerinin Belirlenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > DEMİRYOLU TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI > ALTYAPI ERİŞİM ŞUBESİ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83771
83783,Demiryolu Yolcu Taşımacılığında Kamu Hizmeti Yükümlülüğü Sözleşmesinin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > DEMİRYOLU TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI > ALTYAPI ERİŞİM ŞUBESİ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83783
83760,Demiryolu Taşımacılığında Şebeke Bildirimlerinin Yayımlanmasına Yönelik Onay Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > DEMİRYOLU TAŞIMACILIĞI DAİRESİ BAŞKANLIĞI > ALTYAPI ERİŞİM ŞUBESİ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83760
40882,Kıyı Tesislerine Yönelik Fizibilite ve Modelleme Raporu Hazırlayacak Kuruluşların Yetkilendirilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > LİMANLAR DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40882
40717,Kıyı Tesislerine Yönelik Verilen İzinlerin İptal Edilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > LİMANLAR DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40717
40721,Gerçek veya Tüzel Kişiler Tarafından İşletilen Kıyı Tesislerine Verilen Geçici Veya İşletme İzinlerinin Başka Gerçek Veya Tüzel Kişilere Devredilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > LİMANLAR DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40721
40348,Kıyı Yapılarının İmar Planlarına Görüş Oluşturulması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > LİMANLAR DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40348
39764,Kıyı Tesislerine İşletme İzni Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > LİMANLAR DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39764
39779,Kıyı Tesislerine Geçici İşletme izni Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > LİMANLAR DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39779
39790,Kıyı Tesislerine İsitisnai Haller Kapsamında İzin Verilmesi.,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > LİMANLAR DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39790
39793,Belediyece İşletilen Kıyı Tesislerine Basitleştirilmiş Uygulamalar Çerçevesinde İşletme İzni Verilmesi.,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > LİMANLAR DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39793
39802,Belediyece İşletilen Kıyı Tesislerine Basitleştirilmiş Uygulamalar Çerçevesinde Geçici İşletme İzni Verilmesi.,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > LİMANLAR DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39802
39807,Balıkçı Barınağı Faliyet İzin Yazısının Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > LİMANLAR DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39807
39814,Özel ve Turizm Amaçlı Kıyı Tesislerine Faaliyet İzin Yazısının Verilmesi.,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 1 > LİMANLAR DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39814
40184,Ulaştırma Bakanları Avrupa Konferansı (UBAK/CEMT) İzin Belgelerinin Dağıtılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40184
40208,Taşıtlara Geçici İhraç İzni Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40208
40227,"Sergi, Fuar, Test, Tamir/Bakım v.b Amacıyla Yurtdışına Çıkış veya Yurtdışından Giriş Yapacak Taşıtlara İzin Verilmesi",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40227
40338,Ülkemiz Limanlarına gelen yabancı plakalı römork/yarı römorkların Türk plakalı çekicilerle üçüncü ülkelere götürülebilmesi için izin verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40338
40352,Grup Şirketlerinin Özmal Taşıtlarına kullanma izni verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40352
40288,Trafik tescil kaydı olmayan Sanayi Odalarınca tescilli taşıtların geçici ihraç kapsamında yurtdışına Otomasyon Sistemi üzerinden çıkış izni verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40288
40289,Yabancı plakalı çekici Türk menşeli römork/yarı römork çıkış izni verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40289
82961,Yurtdışında Bulunan Taşıtlara Geçiş Belgesi Tahsis Edilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=82961
51516,Geçiş Belgesi İade İşlemleri Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=51516
51585,Taşıtların Euro Norm Bildiriminin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=51585
51609,Ulaştırma Bakanları Avrupa Konferansı (UBAK/CEMT) Belgesi İcmal Bildiriminin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=51609
85067,Ulaştırma Bakanları Avrupa Konferansı (UBAK/CEMT) Üyesi Ülkelere Yapılan Uluslararası Taşınma Eşyası Taşımalarına Yönelik İzin Belgelerinin Tahsis Edilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=85067
85062,Hazar Güzergahında uluslararası römork/yarı römork taşımacılığı yapan firmalara çekici /römork-yarırömork değişikliği yapmaları durumunda otomasyon sistemi üzerinden yurda giriş izni verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=85062
100484,Ulaştırma Bakanları Avrupa Konferansı (UBAK/CEMT) Belgesi Sorgulama,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=100484
100485,Geçiş Belgesi Geçici Tahsis Durdurma İşleminin Sorgulaması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=100485
100486,İadesi Zorunlu Geçiş Belgelerinin Sorgulamalarının Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=100486
100487,Sınır Geçiş Sorgulaması Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=100487
100488,Ulaştırma Bakanları Avrupa Konferansı (UBAK/CEMT) İzin Belgesi Ceza Puanı Sorgulaması Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=100488
101534,Ulaştırma Bakanları Avrupa Konferansı (UBAK/CEMT) İzin Belgeleri Başvurularının Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=101534
113033,Geçiş Belgesi Başvurusunun Yapılması (e-GEBOS/e-PERMIT),ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=113033
112859,Sürücü Vize Ön Başvuru İşlemlerinin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=112859
117549,Geçiş Belgesi Teslim Muvafakatnamesi Başvurusunun Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=117549
108020,Ulaştırma Bakanları Avrupa Konferansı (UBAK) Üçüncü Ülke Dosyası Sorgulama,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > ULUSLARARASI İLİŞKİLER DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=108020
